id,level,type,arabic_text,korean_meaning,root,form,pattern,gender,phrase_components,singular_form,sentence_analysis,cefr
13145,7,vocabulary,قَادَسَ,,ق-د-س,3,فَاعَلَ,,,,,B2
13146,7,vocabulary,قَادَمَ,,ق-د-م,3,فَاعَلَ,,,,,B2
13147,7,vocabulary,قَارَءَ,,ق-ر-ء,3,فَاعَلَ,,,,,B2
13148,7,vocabulary,قَارَأَ,,ق-ر-أ,3,فَاعَلَ,,,,,B2
13149,7,vocabulary,قَارَتَ,,ق-ر-ت,3,فَاعَلَ,,,,,B2
13150,7,vocabulary,قَارَرَ,,ق-ر-ر,3,فَاعَلَ,,,,,B2
13151,7,vocabulary,قَاسَمَ,,ق-س-م,3,فَاعَلَ,,,,,B2
13152,7,vocabulary,قَاصَرَ,,ق-ص-ر,3,فَاعَلَ,,,,,B2
13153,7,vocabulary,قَاطَرَ,,ق-ط-ر,3,فَاعَلَ,,,,,B2
13154,7,vocabulary,قَاظَتَ,,ق-ظ-ت,3,فَاعَلَ,,,,,B2
13155,7,vocabulary,قَاعَدَ,,ق-ع-د,3,فَاعَلَ,,,,,B2
13156,7,vocabulary,قَالَقَ,,ق-ل-ق,3,فَاعَلَ,,,,,B2
13157,7,vocabulary,قَالَمَ,,ق-ل-م,3,فَاعَلَ,,,,,B2
13158,7,vocabulary,قَامَتَ,,ق-م-ت,3,فَاعَلَ,,,,,B2
13159,7,vocabulary,قَاوَلَ,,ق-و-ل,3,فَاعَلَ,,,,,B2
13160,7,vocabulary,قَاوَيَ,,ق-و-ي,3,فَاعَلَ,,,,,B2
13161,7,vocabulary,قَتَّلَ,,ق-ت-ل,2,فَعَّلَ,,,,,B2
13162,7,vocabulary,قَدَّسَ,,ق-د-س,2,فَعَّلَ,,,,,B2
13163,7,vocabulary,قَرَّءَ,,ق-ر-ء,2,فَعَّلَ,,,,,B2
13164,7,vocabulary,قَرَّأَ,,ق-ر-أ,2,فَعَّلَ,,,,,B2
13165,7,vocabulary,قَرَّتَ,,ق-ر-ت,2,فَعَّلَ,,,,,B2
13166,7,vocabulary,قَظَّتَ,,ق-ظ-ت,2,فَعَّلَ,,,,,B2
13167,7,vocabulary,قَعَّدَ,,ق-ع-د,2,فَعَّلَ,,,,,B2
13168,7,vocabulary,قَلَّقَ,,ق-ل-ق,2,فَعَّلَ,,,,,B2
13169,7,vocabulary,قَلَّمَ,,ق-ل-م,2,فَعَّلَ,,,,,B2
13170,7,vocabulary,قَمَّتَ,,ق-م-ت,2,فَعَّلَ,,,,,B2
13171,7,vocabulary,قَوَّلَ,,ق-و-ل,2,فَعَّلَ,,,,,B2
13172,7,vocabulary,قَوَّيَ,,ق-و-ي,2,فَعَّلَ,,,,,B2
13173,7,vocabulary,كَابَرَ,,ك-ب-ر,3,فَاعَلَ,,,,,B2
13174,7,vocabulary,كَاتَبَ,,ك-ت-ب,3,فَاعَلَ,,,,,B2
13175,7,vocabulary,كَاتَسَ,,ك-ت-س,3,فَاعَلَ,,,,,B2
13176,7,vocabulary,كَاحَلَ,,ك-ح-ل,3,فَاعَلَ,,,,,B2
13177,7,vocabulary,كَارَةَ,,ك-ر-ة,3,فَاعَلَ,,,,,B2
13178,7,vocabulary,كَارَسَ,,ك-ر-س,3,فَاعَلَ,,,,,B2
13179,7,vocabulary,كَاسَرَ,,ك-س-ر,3,فَاعَلَ,,,,,B2
13180,7,vocabulary,كَالَبَ,,ك-ل-ب,3,فَاعَلَ,,,,,B2
13181,7,vocabulary,كَالَمَ,,ك-ل-م,3,فَاعَلَ,,,,,B2
13182,7,vocabulary,كَامَءَ,,ك-م-ء,3,فَاعَلَ,,,,,B2
13183,7,vocabulary,كَامَلَ,,ك-م-ل,3,فَاعَلَ,,,,,B2
13184,7,vocabulary,كَانَتَ,,ك-ن-ت,3,فَاعَلَ,,,,,B2
13185,7,vocabulary,كَاوَنَ,,ك-و-ن,3,فَاعَلَ,,,,,B2
13186,7,vocabulary,كَتَّسَ,,ك-ت-س,2,فَعَّلَ,,,,,B2
13187,7,vocabulary,كَحَّلَ,,ك-ح-ل,2,فَعَّلَ,,,,,B2
13188,7,vocabulary,كَرَّةَ,,ك-ر-ة,2,فَعَّلَ,,,,,B2
13189,7,vocabulary,كَرَّسَ,,ك-ر-س,2,فَعَّلَ,,,,,B2
13190,7,vocabulary,كَشَّرَ,,ك-ش-ر,2,فَعَّلَ,,,,,B2
13191,7,vocabulary,كَلَّبَ,,ك-ل-ب,2,فَعَّلَ,,,,,B2
13192,7,vocabulary,كَمَّءَ,,ك-م-ء,2,فَعَّلَ,,,,,B2
13193,7,vocabulary,كَنَّتَ,,ك-ن-ت,2,فَعَّلَ,,,,,B2
13194,7,vocabulary,لَاتَدَ,,ل-ت-د,3,فَاعَلَ,,,,,B2
13195,7,vocabulary,لَاتَفَ,,ل-ت-ف,3,فَاعَلَ,,,,,B2
13196,7,vocabulary,لَاجَدَ,,ل-ج-د,3,فَاعَلَ,,,,,B2
13197,7,vocabulary,لَاحَصَ,,ل-ح-ص,3,فَاعَلَ,,,,,B2
13198,7,vocabulary,لَاحَفَ,,ل-ح-ف,3,فَاعَلَ,,,,,B2
13199,7,vocabulary,لَادَرَ,,ل-د-ر,3,فَاعَلَ,,,,,B2
13200,7,vocabulary,لَاذَنَ,,ل-ذ-ن,3,فَاعَلَ,,,,,B2
13201,7,vocabulary,لَاسَنَ,,ل-س-ن,3,فَاعَلَ,,,,,B2
13202,7,vocabulary,لَاصَفَ,,ل-ص-ف,3,فَاعَلَ,,,,,B2
13203,7,vocabulary,لَاضَفَ,,ل-ض-ف,3,فَاعَلَ,,,,,B2
13204,7,vocabulary,لَاطَرَ,,ل-ط-ر,3,فَاعَلَ,,,,,B2
13205,7,vocabulary,لَاعَلَ,,ل-ع-ل,3,فَاعَلَ,,,,,B2
13206,7,vocabulary,لَاغَرَ,,ل-غ-ر,3,فَاعَلَ,,,,,B2
13207,7,vocabulary,لَامَبَ,,ل-م-ب,3,فَاعَلَ,,,,,B2
13208,7,vocabulary,لَامَتَ,,ل-م-ت,3,فَاعَلَ,,,,,B2
13209,7,vocabulary,لَانَصَ,,ل-ن-ص,3,فَاعَلَ,,,,,B2
13210,7,vocabulary,لَاهَمَ,,ل-ه-م,3,فَاعَلَ,,,,,B2
13211,7,vocabulary,لَتَّدَ,,ل-ت-د,2,فَعَّلَ,,,,,B2
13212,7,vocabulary,لَتَّفَ,,ل-ت-ف,2,فَعَّلَ,,,,,B2
13213,7,vocabulary,لَجَّدَ,,ل-ج-د,2,فَعَّلَ,,,,,B2
13214,7,vocabulary,لَحَّصَ,,ل-ح-ص,2,فَعَّلَ,,,,,B2
13215,7,vocabulary,لَحَّفَ,,ل-ح-ف,2,فَعَّلَ,,,,,B2
13216,7,vocabulary,لَدَّرَ,,ل-د-ر,2,فَعَّلَ,,,,,B2
13217,7,vocabulary,لَذَّنَ,,ل-ذ-ن,2,فَعَّلَ,,,,,B2
13218,7,vocabulary,لَسَّنَ,,ل-س-ن,2,فَعَّلَ,,,,,B2
13219,7,vocabulary,لَصَّفَ,,ل-ص-ف,2,فَعَّلَ,,,,,B2
13220,7,vocabulary,لَضَّفَ,,ل-ض-ف,2,فَعَّلَ,,,,,B2
13221,7,vocabulary,لَطَّرَ,,ل-ط-ر,2,فَعَّلَ,,,,,B2
13222,7,vocabulary,مَتَّعَ,,م-ت-ع,2,فَعَّلَ,,,,,B2
13223,7,vocabulary,مَدَّنَ,,م-د-ن,2,فَعَّلَ,,,,,B2
13224,7,vocabulary,مَرَّسَ,,م-ر-س,2,فَعَّلَ,,,,,B2
13225,7,vocabulary,مَصَّرَ,,م-ص-ر,2,فَعَّلَ,,,,,B2
13226,7,vocabulary,مَكَّنَ,,م-ك-ن,2,فَعَّلَ,,,,,B2
13227,7,vocabulary,مَنَّحَ,,م-ن-ح,2,فَعَّلَ,,,,,B2
13228,7,vocabulary,مَنَّعَ,,م-ن-ع,2,فَعَّلَ,,,,,B2
13229,7,vocabulary,مَهَّرَ,,م-ه-ر,2,فَعَّلَ,,,,,B2
13230,7,vocabulary,نَاتَمَ,,ن-ت-م,3,فَاعَلَ,,,,,B2
13231,7,vocabulary,نَاتَهَ,,ن-ت-ه,3,فَاعَلَ,,,,,B2
13232,7,vocabulary,نَاحَلَ,,ن-ح-ل,3,فَاعَلَ,,,,,B2
13233,7,vocabulary,نَاحَنَ,,ن-ح-ن,3,فَاعَلَ,,,,,B2
13234,7,vocabulary,نَادَقَ,,ن-د-ق,3,فَاعَلَ,,,,,B2
13235,7,vocabulary,نَازَعَ,,ن-ز-ع,3,فَاعَلَ,,,,,B2
13236,7,vocabulary,نَازَلَ,,ن-ز-ل,3,فَاعَلَ,,,,,B2
13237,7,vocabulary,نَاسَبَ,,ن-س-ب,3,فَاعَلَ,,,,,B2
13238,7,vocabulary,نَاشَرَ,,ن-ش-ر,3,فَاعَلَ,,,,,B2
13239,7,vocabulary,نَاصَرَ,,ن-ص-ر,3,فَاعَلَ,,,,,B2
13240,7,vocabulary,نَاصَفَ,,ن-ص-ف,3,فَاعَلَ,,,,,B2
13241,7,vocabulary,نَاضَمَ,,ن-ض-م,3,فَاعَلَ,,,,,B2
13242,7,vocabulary,نَاطَقَ,,ن-ط-ق,3,فَاعَلَ,,,,,B2
13243,7,vocabulary,نَاظَرَ,,ن-ظ-ر,3,فَاعَلَ,,,,,B2
13244,7,vocabulary,نَافَسَ,,ن-ف-س,3,فَاعَلَ,,,,,B2
13245,7,vocabulary,نَاقَطَ,,ن-ق-ط,3,فَاعَلَ,,,,,B2
13246,7,vocabulary,نَاقَلَ,,ن-ق-ل,3,فَاعَلَ,,,,,B2
13247,7,vocabulary,نَاكَسَ,,ن-ك-س,3,فَاعَلَ,,,,,B2
13248,7,vocabulary,نَالَتَ,,ن-ل-ت,3,فَاعَلَ,,,,,B2
13249,7,vocabulary,نَامَتَ,,ن-م-ت,3,فَاعَلَ,,,,,B2
13250,7,vocabulary,نَاهَجَ,,ن-ه-ج,3,فَاعَلَ,,,,,B2
13251,7,vocabulary,نَاهَضَ,,ن-ه-ض,3,فَاعَلَ,,,,,B2
13252,7,vocabulary,نَاهَيَ,,ن-ه-ي,3,فَاعَلَ,,,,,B2
13253,7,vocabulary,نَاوَمَ,,ن-و-م,3,فَاعَلَ,,,,,B2
13254,7,vocabulary,نَتَّخَ,,ن-ت-خ,2,فَعَّلَ,,,,,B2
13255,7,vocabulary,نَتَّشَ,,ن-ت-ش,2,فَعَّلَ,,,,,B2
13256,7,vocabulary,نَتَّظَ,,ن-ت-ظ,2,فَعَّلَ,,,,,B2
13257,7,vocabulary,نَتَّقَ,,ن-ت-ق,2,فَعَّلَ,,,,,B2
13258,7,vocabulary,نَتَّمَ,,ن-ت-م,2,فَعَّلَ,,,,,B2
13259,7,vocabulary,نَتَّهَ,,ن-ت-ه,2,فَعَّلَ,,,,,B2
13260,7,vocabulary,نَحَّلَ,,ن-ح-ل,2,فَعَّلَ,,,,,B2
13261,7,vocabulary,نَحَّنَ,,ن-ح-ن,2,فَعَّلَ,,,,,B2
13262,7,vocabulary,نَدَّقَ,,ن-د-ق,2,فَعَّلَ,,,,,B2
13263,7,vocabulary,نَزَّعَ,,ن-ز-ع,2,فَعَّلَ,,,,,B2
13264,7,vocabulary,نَسَّبَ,,ن-س-ب,2,فَعَّلَ,,,,,B2
13265,7,vocabulary,نَشَّرَ,,ن-ش-ر,2,فَعَّلَ,,,,,B2
13266,7,vocabulary,نَصَّرَ,,ن-ص-ر,2,فَعَّلَ,,,,,B2
13267,7,vocabulary,نَصَّفَ,,ن-ص-ف,2,فَعَّلَ,,,,,B2
13268,7,vocabulary,نَضَّمَ,,ن-ض-م,2,فَعَّلَ,,,,,B2
13269,7,vocabulary,نَطَّقَ,,ن-ط-ق,2,فَعَّلَ,,,,,B2
13270,7,vocabulary,نَظَّرَ,,ن-ظ-ر,2,فَعَّلَ,,,,,B2
13271,7,vocabulary,اِجْتَمَعَ,재귀/중간태,ج-م-ع,8,اِفْتَعَلَ,,,,,B1
13272,7,vocabulary,اِسْتَجْمَعَ,신청/요구,ج-م-ع,10,اِسْتَفْعَلَ,,,,,B1
13273,7,vocabulary,اِسْتَخْرَجَ,신청/요구,خ-ر-ج,10,اِسْتَفْعَلَ,,,,,B1
13274,7,vocabulary,اِسْتَمَعَ,재귀/중간태,س-م-ع,8,اِفْتَعَلَ,,,,,B1
13275,7,vocabulary,اِسْتَعْلَمَ,신청/요구,ع-ل-م,10,اِسْتَفْعَلَ,,,,,B1
13276,7,vocabulary,اِسْتَعْمَلَ,신청/요구,ع-م-ل,10,اِسْتَفْعَلَ,,,,,B1
13277,7,vocabulary,اِفْتَرَقَ,재귀/중간태,ف-ر-ق,8,اِفْتَعَلَ,,,,,B1
13278,7,vocabulary,اِسْتَفْهَمَ,신청/요구,ف-ه-م,10,اِسْتَفْعَلَ,,,,,B1
13279,7,vocabulary,اِسْتَقْرَأَ,신청/요구,ق-ر-أ,10,اِسْتَفْعَلَ,,,,,B1
13280,7,vocabulary,اِكْتَتَبَ,재귀/중간태,ك-ت-ب,8,اِفْتَعَلَ,,,,,B1
13281,7,vocabulary,اِسْتَكْتَبَ,신청/요구,ك-ت-ب,10,اِسْتَفْعَلَ,,,,,B1
13282,8,vocabulary,نَفَّسَ,,ن-ف-س,2,فَعَّلَ,,,,,B2
13283,8,vocabulary,نَقَّطَ,,ن-ق-ط,2,فَعَّلَ,,,,,B2
13284,8,vocabulary,نَقَّلَ,,ن-ق-ل,2,فَعَّلَ,,,,,B2
13285,8,vocabulary,نَكَّسَ,,ن-ك-س,2,فَعَّلَ,,,,,B2
13286,8,vocabulary,نَهَّضَ,,ن-ه-ض,2,فَعَّلَ,,,,,B2
13287,8,vocabulary,هَاءَلَ,,ه-ء-ل,3,فَاعَلَ,,,,,B2
13288,8,vocabulary,هَادَءَ,,ه-د-ء,3,فَاعَلَ,,,,,B2
13289,8,vocabulary,أَحْدََ,,ح-د-,4,أَفْعَلَ,,,,,B2
13290,8,vocabulary,أَحْضََ,,ح-ض-,4,أَفْعَلَ,,,,,B2
13291,8,vocabulary,أَصْدَرَ,출판했다,,0,,,,,,B2
13292,8,vocabulary,أَكْمَلَ,마쳤었다,,0,,,,,,B2
13293,8,vocabulary,اتَّخَذَ,내렸다,,0,,,,,,B2
13294,8,vocabulary,اتَّصَلَ,연락했다,,0,,,,,,B2
13295,8,vocabulary,اتَّفَقَ,동의했다,,0,,,,,,B2
13296,8,vocabulary,الْجِدَّ,근면함,,0,,,,,,B2
13297,8,vocabulary,تَطْلُبُ,주문하시겠습니까,,0,,,,,,B2
13298,8,vocabulary,تَمْنَحَ,주기를,,0,,,,,,B2
13299,8,vocabulary,تَنْظُرَ,검토할,,0,,,,,,B2
13300,8,vocabulary,تُفَّاحَ,사과,,0,,,,,,B2
13301,8,vocabulary,دَوْرَهُ,차례,,0,,,,,,B2
13302,8,vocabulary,زَخْرَفَ,장식했다,,0,,,,,,B2
13303,8,vocabulary,صَامِتًا,침묵,,0,,,,,,B2
13304,8,vocabulary,صُدْفَةً,우연히,,0,,,,,,B2
13305,8,vocabulary,طَمْأَنَ,안심시켰다,,0,,,,,,B2
13306,8,vocabulary,لَوْنُهُ,색,,0,,,,,,B2
13307,8,vocabulary,هَنْدَسَ,설계했다,,0,,,,,,B2
13308,8,vocabulary,أَبْعَدَ,,ب-ع-د,4,أَفْعَلَ,,,,,B2
13309,8,vocabulary,أَبْلَغَ,,ب-ل-غ,4,أَفْعَلَ,,,,,B2
13310,8,vocabulary,أَتْعَبَ,,ت-ع-ب,4,أَفْعَلَ,,,,,B2
13311,8,vocabulary,أَتْفَقَ,,ت-ف-ق,4,أَفْعَلَ,,,,,B2
13312,8,vocabulary,أَثْقَلَ,,ث-ق-ل,4,أَفْعَلَ,,,,,B2
13313,8,vocabulary,أَجْبَرَ,,ج-ب-ر,4,أَفْعَلَ,,,,,B2
13314,8,vocabulary,أَجْتَهَ,,ج-ت-ه,4,أَفْعَلَ,,,,,B2
13315,8,vocabulary,أَجْدَدَ,,ج-د-د,4,أَفْعَلَ,,,,,B2
13316,8,vocabulary,أَجْرَءَ,,ج-ر-ء,4,أَفْعَلَ,,,,,B2
13317,8,vocabulary,أَجْرَدَ,,ج-ر-د,4,أَفْعَلَ,,,,,B2
13318,8,vocabulary,أَجْزَءَ,,ج-ز-ء,4,أَفْعَلَ,,,,,B2
13319,8,vocabulary,أَجْنَبَ,,ج-ن-ب,4,أَفْعَلَ,,,,,B2
13320,8,vocabulary,أَجْهَدَ,,ج-ه-د,4,أَفْعَلَ,,,,,B2
13321,8,vocabulary,أَجْيَأَ,,ج-ي-أ,4,أَفْعَلَ,,,,,B2
13322,8,vocabulary,أَحْتَجَ,,ح-ت-ج,4,أَفْعَلَ,,,,,B2
13323,8,vocabulary,أَحْتَرَ,,ح-ت-ر,4,أَفْعَلَ,,,,,B2
13324,8,vocabulary,أَحْثَتَ,,ح-ث-ت,4,أَفْعَلَ,,,,,B2
13325,8,vocabulary,أَحْجَرَ,,ح-ج-ر,4,أَفْعَلَ,,,,,B2
13326,8,vocabulary,أَحْدَةَ,,ح-د-ة,4,أَفْعَلَ,,,,,B2
13327,8,vocabulary,أَحْدَدَ,,ح-د-د,4,أَفْعَلَ,,,,,B2
13328,8,vocabulary,أَحْرَبَ,,ح-ر-ب,4,أَفْعَلَ,,,,,B2
13329,8,vocabulary,أَحْصَةَ,,ح-ص-ة,4,أَفْعَلَ,,,,,B2
13330,8,vocabulary,أَحْقَءَ,,ح-ق-ء,4,أَفْعَلَ,,,,,B2
13331,8,vocabulary,أَحْقَبَ,,ح-ق-ب,4,أَفْعَلَ,,,,,B2
13332,8,vocabulary,أَحْقَقَ,,ح-ق-ق,4,أَفْعَلَ,,,,,B2
13333,8,vocabulary,أَحْلَتَ,,ح-ل-ت,4,أَفْعَلَ,,,,,B2
13334,8,vocabulary,أَخْتَبَ,,خ-ت-ب,4,أَفْعَلَ,,,,,B2
13335,8,vocabulary,أَخْتَرَ,,خ-ت-ر,4,أَفْعَلَ,,,,,B2
13336,8,vocabulary,أَخْتَلَ,,خ-ت-ل,4,أَفْعَلَ,,,,,B2
13337,8,vocabulary,أَخْدَمَ,,خ-د-م,4,أَفْعَلَ,,,,,B2
13338,8,vocabulary,أَخْصَصَ,,خ-ص-ص,4,أَفْعَلَ,,,,,B2
13339,8,vocabulary,أَخْطَرَ,,خ-ط-ر,4,أَفْعَلَ,,,,,B2
13340,8,vocabulary,أَخْفَضَ,,خ-ف-ض,4,أَفْعَلَ,,,,,B2
13341,8,vocabulary,أَخْمَسَ,,خ-م-س,4,أَفْعَلَ,,,,,B2
13342,8,vocabulary,أَدْءَمَ,,د-ء-م,4,أَفْعَلَ,,,,,B2
13343,8,vocabulary,أَدْحَرَ,,د-ح-ر,4,أَفْعَلَ,,,,,B2
13344,8,vocabulary,أَدْخَرَ,,د-خ-ر,4,أَفْعَلَ,,,,,B2
13345,8,vocabulary,أَدْخَلَ,,د-خ-ل,4,أَفْعَلَ,,,,,B2
13346,8,vocabulary,أَذْكَرَ,,ذ-ك-ر,4,أَفْعَلَ,,,,,B2
13347,8,vocabulary,أَرْبَطَ,,ر-ب-ط,4,أَفْعَلَ,,,,,B2
13348,8,vocabulary,أَرْخَصَ,,ر-خ-ص,4,أَفْعَلَ,,,,,B2
13349,8,vocabulary,أَرْفَقَ,,ر-ف-ق,4,أَفْعَلَ,,,,,B2
13350,8,vocabulary,أَرْكَبَ,,ر-ك-ب,4,أَفْعَلَ,,,,,B2
13351,8,vocabulary,أَسْبَحَ,,س-ب-ح,4,أَفْعَلَ,,,,,B2
13352,8,vocabulary,أَسْجَلَ,,س-ج-ل,4,أَفْعَلَ,,,,,B2
13353,8,vocabulary,أَسْرَرَ,,س-ر-ر,4,أَفْعَلَ,,,,,B2
13354,8,vocabulary,أَسْطَرَ,,س-ط-ر,4,أَفْعَلَ,,,,,B2
13355,8,vocabulary,أَسْفَرَ,,س-ف-ر,4,أَفْعَلَ,,,,,B2
13356,8,vocabulary,أَسْقَطَ,,س-ق-ط,4,أَفْعَلَ,,,,,B2
13357,8,vocabulary,أَسْكَرَ,,س-ك-ر,4,أَفْعَلَ,,,,,B2
13358,8,vocabulary,أَسْمَحَ,,س-م-ح,4,أَفْعَلَ,,,,,B2
13359,8,vocabulary,أَسْهَلَ,,س-ه-ل,4,أَفْعَلَ,,,,,B2
13360,8,vocabulary,أَشْتَقَ,,ش-ت-ق,4,أَفْعَلَ,,,,,B2
13361,8,vocabulary,أَشْرَبَ,,ش-ر-ب,4,أَفْعَلَ,,,,,B2
13362,8,vocabulary,أَشْرَعَ,,ش-ر-ع,4,أَفْعَلَ,,,,,B2
13363,8,vocabulary,أَشْرَكَ,,ش-ر-ك,4,أَفْعَلَ,,,,,B2
13364,8,vocabulary,أَشْعَرَ,,ش-ع-ر,4,أَفْعَلَ,,,,,B2
13365,8,vocabulary,أَشْكَرَ,,ش-ك-ر,4,أَفْعَلَ,,,,,B2
13366,8,vocabulary,أَشْمَلَ,,ش-م-ل,4,أَفْعَلَ,,,,,B2
13367,8,vocabulary,أَشْهَدَ,,ش-ه-د,4,أَفْعَلَ,,,,,B2
13368,8,vocabulary,أَشْهَرَ,,ش-ه-ر,4,أَفْعَلَ,,,,,B2
13369,8,vocabulary,أَصْحَفَ,,ص-ح-ف,4,أَفْعَلَ,,,,,B2
13370,8,vocabulary,أَصْدَفَ,,ص-د-ف,4,أَفْعَلَ,,,,,B2
13371,8,vocabulary,أَصْدَلَ,,ص-د-ل,4,أَفْعَلَ,,,,,B2
13372,8,vocabulary,أَصْرَتَ,,ص-ر-ت,4,أَفْعَلَ,,,,,B2
13373,8,vocabulary,أَصْطَدَ,,ص-ط-د,4,أَفْعَلَ,,,,,B2
13374,8,vocabulary,أَصْعَبَ,,ص-ع-ب,4,أَفْعَلَ,,,,,B2
13375,8,vocabulary,أَصْمَتَ,,ص-م-ت,4,أَفْعَلَ,,,,,B2
13376,8,vocabulary,أَصْنَدَ,,ص-ن-د,4,أَفْعَلَ,,,,,B2
13377,8,vocabulary,أَصْنَعَ,,ص-ن-ع,4,أَفْعَلَ,,,,,B2
13378,8,vocabulary,أَصْيَرَ,,ص-ي-ر,4,أَفْعَلَ,,,,,B2
13379,8,vocabulary,أَضْجَجَ,,ض-ج-ج,4,أَفْعَلَ,,,,,B2
13380,8,vocabulary,أَضْطَرَ,,ض-ط-ر,4,أَفْعَلَ,,,,,B2
13381,8,vocabulary,أَطْبَبَ,,ط-ب-ب,4,أَفْعَلَ,,,,,B2
13382,8,vocabulary,أَطْرَتَ,,ط-ر-ت,4,أَفْعَلَ,,,,,B2
13383,8,vocabulary,أَطْرَقَ,,ط-ر-ق,4,أَفْعَلَ,,,,,B2
13384,8,vocabulary,أَطْقَسَ,,ط-ق-س,4,أَفْعَلَ,,,,,B2
13385,8,vocabulary,أَطْلَبَ,,ط-ل-ب,4,أَفْعَلَ,,,,,B2
13386,8,vocabulary,أَطْمَنَ,,ط-م-ن,4,أَفْعَلَ,,,,,B2
13387,8,vocabulary,أَظْءَفَ,,ظ-ء-ف,4,أَفْعَلَ,,,,,B2
13388,8,vocabulary,أَظْفَتَ,,ظ-ف-ت,4,أَفْعَلَ,,,,,B2
13389,8,vocabulary,أَظْلَتَ,,ظ-ل-ت,4,أَفْعَلَ,,,,,B2
13390,8,vocabulary,أَعْءَلَ,,ع-ء-ل,4,أَفْعَلَ,,,,,B2
13391,8,vocabulary,أَعْبَرَ,,ع-ب-ر,4,أَفْعَلَ,,,,,B2
13392,8,vocabulary,أَعْتَبَ,,ع-ت-ب,4,أَفْعَلَ,,,,,B2
13393,8,vocabulary,أَعْتَدَ,,ع-ت-د,4,أَفْعَلَ,,,,,B2
13394,8,vocabulary,أَعْتَقَ,,ع-ت-ق,4,أَفْعَلَ,,,,,B2
13395,8,vocabulary,أَعْتَمَ,,ع-ت-م,4,أَفْعَلَ,,,,,B2
13396,8,vocabulary,أَعْدَدَ,,ع-د-د,4,أَفْعَلَ,,,,,B2
13397,8,vocabulary,أَعْرَتَ,,ع-ر-ت,4,أَفْعَلَ,,,,,B2
13398,8,vocabulary,أَعْرَجَ,,ع-ر-ج,4,أَفْعَلَ,,,,,B2
13399,8,vocabulary,أَعْرَسَ,,ع-ر-س,4,أَفْعَلَ,,,,,B2
13400,8,vocabulary,أَعْرَقَ,,ع-ر-ق,4,أَفْعَلَ,,,,,B2
13401,8,vocabulary,أَعْشَءَ,,ع-ش-ء,4,أَفْعَلَ,,,,,B2
13402,8,vocabulary,أَعْشَرَ,,ع-ش-ر,4,أَفْعَلَ,,,,,B2
13403,8,vocabulary,أَعْضَهَ,,ع-ض-ه,4,أَفْعَلَ,,,,,B2
13404,8,vocabulary,أَعْطَتَ,,ع-ط-ت,4,أَفْعَلَ,,,,,B2
13405,8,vocabulary,أَعْطَلَ,,ع-ط-ل,4,أَفْعَلَ,,,,,B2
13406,8,vocabulary,أَعْقَلَ,,ع-ق-ل,4,أَفْعَلَ,,,,,B2
13407,8,vocabulary,أَعْلَقَ,,ع-ل-ق,4,أَفْعَلَ,,,,,B2
13408,8,vocabulary,أَعْمَرَ,,ع-م-ر,4,أَفْعَلَ,,,,,B2
13409,8,vocabulary,أَعْنَدَ,,ع-ن-د,4,أَفْعَلَ,,,,,B2
13410,8,vocabulary,أَغْرَبَ,,غ-ر-ب,4,أَفْعَلَ,,,,,B2
13411,8,vocabulary,أَغْرَفَ,,غ-ر-ف,4,أَفْعَلَ,,,,,B2
13412,8,vocabulary,أَغْضَبَ,,غ-ض-ب,4,أَفْعَلَ,,,,,B2
13413,8,vocabulary,أَغْنَمَ,,غ-ن-م,4,أَفْعَلَ,,,,,B2
13414,8,vocabulary,أَفْدَتَ,,ف-د-ت,4,أَفْعَلَ,,,,,B2
13415,8,vocabulary,أَفْرَقَ,,ف-ر-ق,4,أَفْعَلَ,,,,,B2
13416,8,vocabulary,أَقْتَلَ,,ق-ت-ل,4,أَفْعَلَ,,,,,B2
13417,8,vocabulary,أَقْدَرَ,,ق-د-ر,4,أَفْعَلَ,,,,,B2
13418,8,vocabulary,أَقْدَمَ,,ق-د-م,4,أَفْعَلَ,,,,,B2
13419,8,vocabulary,أَقْسَمَ,,ق-س-م,4,أَفْعَلَ,,,,,B2
13420,8,vocabulary,أَقْطَرَ,,ق-ط-ر,4,أَفْعَلَ,,,,,B2
13421,8,vocabulary,أَقْطَعَ,,ق-ط-ع,4,أَفْعَلَ,,,,,B2
13422,8,vocabulary,أَقْعَدَ,,ق-ع-د,4,أَفْعَلَ,,,,,B2
13423,8,vocabulary,أَقْلَقَ,,ق-ل-ق,4,أَفْعَلَ,,,,,B2
13424,8,vocabulary,أَكْبَرَ,,ك-ب-ر,4,أَفْعَلَ,,,,,B2
13425,8,vocabulary,أَكْتَبَ,,ك-ت-ب,4,أَفْعَلَ,,,,,B2
13426,8,vocabulary,أَكْتَسَ,,ك-ت-س,4,أَفْعَلَ,,,,,B2
13427,8,vocabulary,أَكْحَلَ,,ك-ح-ل,4,أَفْعَلَ,,,,,B2
13428,8,vocabulary,أَلْتَفَ,,ل-ت-ف,4,أَفْعَلَ,,,,,B2
13429,8,vocabulary,أَلْهَمَ,,ل-ه-م,4,أَفْعَلَ,,,,,B2
13430,8,vocabulary,أَمْتَسَ,,م-ت-س,4,أَفْعَلَ,,,,,B2
13431,8,vocabulary,أَمْتَقَ,,م-ت-ق,4,أَفْعَلَ,,,,,B2
13432,8,vocabulary,أَنْجَحَ,,ن-ج-ح,4,أَفْعَلَ,,,,,B2
13433,8,vocabulary,أَنْصَفَ,,ن-ص-ف,4,أَفْعَلَ,,,,,B2
